section_number, image_url, image_format, image_resolution_mpp, image_width, image_height, atlas_url, atlas_format, viewer_url
559,data2d/specimen_1/Specimen_1_559.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=0&region=-1&section=559&type=hd
562,data2d/specimen_1/Specimen_1_562.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=0&region=-1&section=562&type=hd
565,data2d/specimen_1/Specimen_1_565.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=0&region=-1&section=565&type=hd
568,data2d/specimen_1/Specimen_1_568.tif,tif,1,64000,64000,https://dharani-fetal-brain-atlas.s3.us-west-2.amazonaws.com/data2d/specimen_1/Specimen_1_568.json,geojson,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=0&region=-1&section=568
571,data2d/specimen_1/Specimen_1_571.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=0&region=-1&section=571&type=hd
577,data2d/specimen_1/Specimen_1_577.tif,tif,1,64000,64000,https://dharani-fetal-brain-atlas.s3.us-west-2.amazonaws.com/data2d/specimen_1/Specimen_1_577.json,geojson,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=0&region=-1&section=577
580,data2d/specimen_1/Specimen_1_580.tif,tif,1,64000,64000,https://dharani-fetal-brain-atlas.s3.us-west-2.amazonaws.com/data2d/specimen_1/Specimen_1_580.json,geojson,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=0&region=-1&section=580
583,data2d/specimen_1/Specimen_1_583.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=0&region=-1&section=583&type=hd
586,data2d/specimen_1/Specimen_1_586.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=0&region=-1&section=586&type=hd
589,data2d/specimen_1/Specimen_1_589.tif,tif,1,64000,64000,https://dharani-fetal-brain-atlas.s3.us-west-2.amazonaws.com/data2d/specimen_1/Specimen_1_589.json,geojson,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=0&region=-1&section=589
592,data2d/specimen_1/Specimen_1_592.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=0&region=-1&section=592&type=hd
595,data2d/specimen_1/Specimen_1_595.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=0&region=-1&section=595&type=hd
598,data2d/specimen_1/Specimen_1_598.tif,tif,1,64000,64000,https://dharani-fetal-brain-atlas.s3.us-west-2.amazonaws.com/data2d/specimen_1/Specimen_1_598.json,geojson,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=0&region=-1&section=598
601,data2d/specimen_1/Specimen_1_601.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=0&region=-1&section=601&type=hd
604,data2d/specimen_1/Specimen_1_604.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=0&region=-1&section=604&type=hd
607,data2d/specimen_1/Specimen_1_607.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=0&region=-1&section=607&type=hd
616,data2d/specimen_1/Specimen_1_616.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=0&region=-1&section=616&type=hd
619,data2d/specimen_1/Specimen_1_619.tif,tif,1,64000,64000,https://dharani-fetal-brain-atlas.s3.us-west-2.amazonaws.com/data2d/specimen_1/Specimen_1_619.json,geojson,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=0&region=-1&section=619
622,data2d/specimen_1/Specimen_1_622.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=0&region=-1&section=622&type=hd
625,data2d/specimen_1/Specimen_1_625.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=0&region=-1&section=625&type=hd
628,data2d/specimen_1/Specimen_1_628.tif,tif,1,64000,64000,https://dharani-fetal-brain-atlas.s3.us-west-2.amazonaws.com/data2d/specimen_1/Specimen_1_628.json,geojson,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=0&region=-1&section=628
634,data2d/specimen_1/Specimen_1_634.tif,tif,1,64000,64000,https://dharani-fetal-brain-atlas.s3.us-west-2.amazonaws.com/data2d/specimen_1/Specimen_1_634.json,geojson,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=0&region=-1&section=634
637,data2d/specimen_1/Specimen_1_637.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=0&region=-1&section=637&type=hd
640,data2d/specimen_1/Specimen_1_640.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=0&region=-1&section=640&type=hd
646,data2d/specimen_1/Specimen_1_646.tif,tif,1,64000,64000,https://dharani-fetal-brain-atlas.s3.us-west-2.amazonaws.com/data2d/specimen_1/Specimen_1_646.json,geojson,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=0&region=-1&section=646
649,data2d/specimen_1/Specimen_1_649.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=0&region=-1&section=649&type=hd
652,data2d/specimen_1/Specimen_1_652.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=0&region=-1&section=652&type=hd
655,data2d/specimen_1/Specimen_1_655.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=0&region=-1&section=655&type=hd
658,data2d/specimen_1/Specimen_1_658.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=0&region=-1&section=658&type=hd
661,data2d/specimen_1/Specimen_1_661.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=0&region=-1&section=661&type=hd
664,data2d/specimen_1/Specimen_1_664.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=0&region=-1&section=664&type=hd
667,data2d/specimen_1/Specimen_1_667.tif,tif,1,64000,64000,https://dharani-fetal-brain-atlas.s3.us-west-2.amazonaws.com/data2d/specimen_1/Specimen_1_667.json,geojson,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=0&region=-1&section=667
673,data2d/specimen_1/Specimen_1_673.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=0&region=-1&section=673&type=hd
676,data2d/specimen_1/Specimen_1_676.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=0&region=-1&section=676&type=hd
679,data2d/specimen_1/Specimen_1_679.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=0&region=-1&section=679&type=hd
682,data2d/specimen_1/Specimen_1_682.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=0&region=-1&section=682&type=hd
685,data2d/specimen_1/Specimen_1_685.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=0&region=-1&section=685&type=hd
688,data2d/specimen_1/Specimen_1_688.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=0&region=-1&section=688&type=hd
691,data2d/specimen_1/Specimen_1_691.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=0&region=-1&section=691&type=hd
694,data2d/specimen_1/Specimen_1_694.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=0&region=-1&section=694&type=hd
697,data2d/specimen_1/Specimen_1_697.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=0&region=-1&section=697&type=hd
700,data2d/specimen_1/Specimen_1_700.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=0&region=-1&section=700&type=hd
703,data2d/specimen_1/Specimen_1_703.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=0&region=-1&section=703&type=hd
706,data2d/specimen_1/Specimen_1_706.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=0&region=-1&section=706&type=hd
709,data2d/specimen_1/Specimen_1_709.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=0&region=-1&section=709&type=hd
712,data2d/specimen_1/Specimen_1_712.tif,tif,1,64000,64000,https://dharani-fetal-brain-atlas.s3.us-west-2.amazonaws.com/data2d/specimen_1/Specimen_1_712.json,geojson,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=0&region=-1&section=712
715,data2d/specimen_1/Specimen_1_715.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=0&region=-1&section=715&type=hd
718,data2d/specimen_1/Specimen_1_718.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=0&region=-1&section=718&type=hd
721,data2d/specimen_1/Specimen_1_721.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=0&region=-1&section=721&type=hd
724,data2d/specimen_1/Specimen_1_724.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=0&region=-1&section=724&type=hd
727,data2d/specimen_1/Specimen_1_727.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=0&region=-1&section=727&type=hd
730,data2d/specimen_1/Specimen_1_730.tif,tif,1,64000,64000,https://dharani-fetal-brain-atlas.s3.us-west-2.amazonaws.com/data2d/specimen_1/Specimen_1_730.json,geojson,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=0&region=-1&section=730
733,data2d/specimen_1/Specimen_1_733.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=0&region=-1&section=733&type=hd
736,data2d/specimen_1/Specimen_1_736.tif,tif,1,64000,64000,https://dharani-fetal-brain-atlas.s3.us-west-2.amazonaws.com/data2d/specimen_1/Specimen_1_736.json,geojson,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=0&region=-1&section=736
739,data2d/specimen_1/Specimen_1_739.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=0&region=-1&section=739&type=hd
742,data2d/specimen_1/Specimen_1_742.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=0&region=-1&section=742&type=hd
745,data2d/specimen_1/Specimen_1_745.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=0&region=-1&section=745&type=hd
748,data2d/specimen_1/Specimen_1_748.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=0&region=-1&section=748&type=hd
751,data2d/specimen_1/Specimen_1_751.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=0&region=-1&section=751&type=hd
754,data2d/specimen_1/Specimen_1_754.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=0&region=-1&section=754&type=hd
757,data2d/specimen_1/Specimen_1_757.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=0&region=-1&section=757&type=hd
763,data2d/specimen_1/Specimen_1_763.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=0&region=-1&section=763&type=hd
766,data2d/specimen_1/Specimen_1_766.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=0&region=-1&section=766&type=hd
769,data2d/specimen_1/Specimen_1_769.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=0&region=-1&section=769&type=hd
772,data2d/specimen_1/Specimen_1_772.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=0&region=-1&section=772&type=hd
775,data2d/specimen_1/Specimen_1_775.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=0&region=-1&section=775&type=hd
778,data2d/specimen_1/Specimen_1_778.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=0&region=-1&section=778&type=hd
781,data2d/specimen_1/Specimen_1_781.tif,tif,1,64000,64000,https://dharani-fetal-brain-atlas.s3.us-west-2.amazonaws.com/data2d/specimen_1/Specimen_1_781.json,geojson,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=0&region=-1&section=781
784,data2d/specimen_1/Specimen_1_784.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=0&region=-1&section=784&type=hd
787,data2d/specimen_1/Specimen_1_787.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=0&region=-1&section=787&type=hd
793,data2d/specimen_1/Specimen_1_793.tif,tif,1,64000,64000,https://dharani-fetal-brain-atlas.s3.us-west-2.amazonaws.com/data2d/specimen_1/Specimen_1_793.json,geojson,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=0&region=-1&section=793
796,data2d/specimen_1/Specimen_1_796.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=0&region=-1&section=796&type=hd
802,data2d/specimen_1/Specimen_1_802.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=0&region=-1&section=802&type=hd
808,data2d/specimen_1/Specimen_1_808.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=0&region=-1&section=808&type=hd
811,data2d/specimen_1/Specimen_1_811.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=0&region=-1&section=811&type=hd
814,data2d/specimen_1/Specimen_1_814.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=0&region=-1&section=814&type=hd
817,data2d/specimen_1/Specimen_1_817.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=0&region=-1&section=817&type=hd
820,data2d/specimen_1/Specimen_1_820.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=0&region=-1&section=820&type=hd
823,data2d/specimen_1/Specimen_1_823.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=0&region=-1&section=823&type=hd
826,data2d/specimen_1/Specimen_1_826.tif,tif,1,64000,64000,https://dharani-fetal-brain-atlas.s3.us-west-2.amazonaws.com/data2d/specimen_1/Specimen_1_826.json,geojson,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=0&region=-1&section=826
829,data2d/specimen_1/Specimen_1_829.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=0&region=-1&section=829&type=hd
832,data2d/specimen_1/Specimen_1_832.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=0&region=-1&section=832&type=hd
835,data2d/specimen_1/Specimen_1_835.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=0&region=-1&section=835&type=hd
838,data2d/specimen_1/Specimen_1_838.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=0&region=-1&section=838&type=hd
841,data2d/specimen_1/Specimen_1_841.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=0&region=-1&section=841&type=hd
844,data2d/specimen_1/Specimen_1_844.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=0&region=-1&section=844&type=hd
847,data2d/specimen_1/Specimen_1_847.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=0&region=-1&section=847&type=hd
850,data2d/specimen_1/Specimen_1_850.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=0&region=-1&section=850&type=hd
853,data2d/specimen_1/Specimen_1_853.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=0&region=-1&section=853&type=hd
856,data2d/specimen_1/Specimen_1_856.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=0&region=-1&section=856&type=hd
865,data2d/specimen_1/Specimen_1_865.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=0&region=-1&section=865&type=hd
868,data2d/specimen_1/Specimen_1_868.tif,tif,1,64000,64000,https://dharani-fetal-brain-atlas.s3.us-west-2.amazonaws.com/data2d/specimen_1/Specimen_1_868.json,geojson,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=0&region=-1&section=868
871,data2d/specimen_1/Specimen_1_871.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=0&region=-1&section=871&type=hd
874,data2d/specimen_1/Specimen_1_874.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=0&region=-1&section=874&type=hd
877,data2d/specimen_1/Specimen_1_877.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=0&region=-1&section=877&type=hd
883,data2d/specimen_1/Specimen_1_883.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=0&region=-1&section=883&type=hd
886,data2d/specimen_1/Specimen_1_886.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=0&region=-1&section=886&type=hd
889,data2d/specimen_1/Specimen_1_889.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=0&region=-1&section=889&type=hd
892,data2d/specimen_1/Specimen_1_892.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=0&region=-1&section=892&type=hd
895,data2d/specimen_1/Specimen_1_895.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=0&region=-1&section=895&type=hd
898,data2d/specimen_1/Specimen_1_898.tif,tif,1,64000,64000,https://dharani-fetal-brain-atlas.s3.us-west-2.amazonaws.com/data2d/specimen_1/Specimen_1_898.json,geojson,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=0&region=-1&section=898
907,data2d/specimen_1/Specimen_1_907.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=0&region=-1&section=907&type=hd
910,data2d/specimen_1/Specimen_1_910.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=0&region=-1&section=910&type=hd
916,data2d/specimen_1/Specimen_1_916.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=0&region=-1&section=916&type=hd
919,data2d/specimen_1/Specimen_1_919.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=0&region=-1&section=919&type=hd
922,data2d/specimen_1/Specimen_1_922.tif,tif,1,64000,64000,https://dharani-fetal-brain-atlas.s3.us-west-2.amazonaws.com/data2d/specimen_1/Specimen_1_922.json,geojson,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=0&region=-1&section=922
925,data2d/specimen_1/Specimen_1_925.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=0&region=-1&section=925&type=hd
928,data2d/specimen_1/Specimen_1_928.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=0&region=-1&section=928&type=hd
931,data2d/specimen_1/Specimen_1_931.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=0&region=-1&section=931&type=hd
934,data2d/specimen_1/Specimen_1_934.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=0&region=-1&section=934&type=hd
937,data2d/specimen_1/Specimen_1_937.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=0&region=-1&section=937&type=hd
940,data2d/specimen_1/Specimen_1_940.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=0&region=-1&section=940&type=hd
943,data2d/specimen_1/Specimen_1_943.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=0&region=-1&section=943&type=hd
946,data2d/specimen_1/Specimen_1_946.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=0&region=-1&section=946&type=hd
949,data2d/specimen_1/Specimen_1_949.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=0&region=-1&section=949&type=hd
952,data2d/specimen_1/Specimen_1_952.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=0&region=-1&section=952&type=hd
955,data2d/specimen_1/Specimen_1_955.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=0&region=-1&section=955&type=hd
958,data2d/specimen_1/Specimen_1_958.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=0&region=-1&section=958&type=hd
961,data2d/specimen_1/Specimen_1_961.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=0&region=-1&section=961&type=hd
964,data2d/specimen_1/Specimen_1_964.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=0&region=-1&section=964&type=hd
967,data2d/specimen_1/Specimen_1_967.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=0&region=-1&section=967&type=hd
970,data2d/specimen_1/Specimen_1_970.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=0&region=-1&section=970&type=hd
973,data2d/specimen_1/Specimen_1_973.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=0&region=-1&section=973&type=hd
976,data2d/specimen_1/Specimen_1_976.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=0&region=-1&section=976&type=hd
979,data2d/specimen_1/Specimen_1_979.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=0&region=-1&section=979&type=hd
982,data2d/specimen_1/Specimen_1_982.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=0&region=-1&section=982&type=hd
985,data2d/specimen_1/Specimen_1_985.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=0&region=-1&section=985&type=hd
988,data2d/specimen_1/Specimen_1_988.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=0&region=-1&section=988&type=hd
991,data2d/specimen_1/Specimen_1_991.tif,tif,1,64000,64000,https://dharani-fetal-brain-atlas.s3.us-west-2.amazonaws.com/data2d/specimen_1/Specimen_1_991.json,geojson,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=0&region=-1&section=991
994,data2d/specimen_1/Specimen_1_994.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=0&region=-1&section=994&type=hd
1000,data2d/specimen_1/Specimen_1_1000.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=0&region=-1&section=1000&type=hd
1003,data2d/specimen_1/Specimen_1_1003.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=0&region=-1&section=1003&type=hd
1006,data2d/specimen_1/Specimen_1_1006.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=0&region=-1&section=1006&type=hd
1009,data2d/specimen_1/Specimen_1_1009.tif,tif,1,64000,64000,https://dharani-fetal-brain-atlas.s3.us-west-2.amazonaws.com/data2d/specimen_1/Specimen_1_1009.json,geojson,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=0&region=-1&section=1009
1012,data2d/specimen_1/Specimen_1_1012.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=0&region=-1&section=1012&type=hd
1015,data2d/specimen_1/Specimen_1_1015.tif,tif,1,64000,64000,https://dharani-fetal-brain-atlas.s3.us-west-2.amazonaws.com/data2d/specimen_1/Specimen_1_1015.json,geojson,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=0&region=-1&section=1015
1018,data2d/specimen_1/Specimen_1_1018.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=0&region=-1&section=1018&type=hd
1021,data2d/specimen_1/Specimen_1_1021.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=0&region=-1&section=1021&type=hd
1024,data2d/specimen_1/Specimen_1_1024.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=0&region=-1&section=1024&type=hd
1027,data2d/specimen_1/Specimen_1_1027.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=0&region=-1&section=1027&type=hd
1030,data2d/specimen_1/Specimen_1_1030.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=0&region=-1&section=1030&type=hd
1033,data2d/specimen_1/Specimen_1_1033.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=0&region=-1&section=1033&type=hd
1036,data2d/specimen_1/Specimen_1_1036.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=0&region=-1&section=1036&type=hd
1039,data2d/specimen_1/Specimen_1_1039.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=0&region=-1&section=1039&type=hd
1042,data2d/specimen_1/Specimen_1_1042.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=0&region=-1&section=1042&type=hd
1045,data2d/specimen_1/Specimen_1_1045.tif,tif,1,64000,64000,https://dharani-fetal-brain-atlas.s3.us-west-2.amazonaws.com/data2d/specimen_1/Specimen_1_1045.json,geojson,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=0&region=-1&section=1045
1048,data2d/specimen_1/Specimen_1_1048.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=0&region=-1&section=1048&type=hd
1051,data2d/specimen_1/Specimen_1_1051.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=0&region=-1&section=1051&type=hd
1060,data2d/specimen_1/Specimen_1_1060.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=0&region=-1&section=1060&type=hd
1063,data2d/specimen_1/Specimen_1_1063.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=0&region=-1&section=1063&type=hd
1066,data2d/specimen_1/Specimen_1_1066.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=0&region=-1&section=1066&type=hd
