section_number, image_url, image_format, image_resolution_mpp, image_width, image_height, atlas_url, atlas_format, viewer_url
616,data2d/specimen_5/Specimen_5_616.tif,tif,4,20000,20000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=616&type=hd
619,data2d/specimen_5/Specimen_5_619.tif,tif,4,20000,20000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=619&type=hd
622,data2d/specimen_5/Specimen_5_622.tif,tif,1,80000,80000,https://dharani-fetal-brain-atlas.s3.us-west-2.amazonaws.com/data2d/specimen_5/Specimen_5_622.json,geojson,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=622
625,data2d/specimen_5/Specimen_5_625.tif,tif,4,20000,20000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=625&type=hd
631,data2d/specimen_5/Specimen_5_631.tif,tif,1,80000,80000,https://dharani-fetal-brain-atlas.s3.us-west-2.amazonaws.com/data2d/specimen_5/Specimen_5_631.json,geojson,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=631
637,data2d/specimen_5/Specimen_5_637.tif,tif,4,20000,20000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=637&type=hd
643,data2d/specimen_5/Specimen_5_643.tif,tif,4,20000,20000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=643&type=hd
646,data2d/specimen_5/Specimen_5_646.tif,tif,4,20000,20000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=646&type=hd
649,data2d/specimen_5/Specimen_5_649.tif,tif,4,20000,20000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=649&type=hd
652,data2d/specimen_5/Specimen_5_652.tif,tif,1,80000,80000,https://dharani-fetal-brain-atlas.s3.us-west-2.amazonaws.com/data2d/specimen_5/Specimen_5_652.json,geojson,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=652
655,data2d/specimen_5/Specimen_5_655.tif,tif,4,20000,20000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=655&type=hd
658,data2d/specimen_5/Specimen_5_658.tif,tif,4,20000,20000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=658&type=hd
661,data2d/specimen_5/Specimen_5_661.tif,tif,4,20000,20000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=661&type=hd
664,data2d/specimen_5/Specimen_5_664.tif,tif,1,80000,80000,https://dharani-fetal-brain-atlas.s3.us-west-2.amazonaws.com/data2d/specimen_5/Specimen_5_664.json,geojson,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=664
667,data2d/specimen_5/Specimen_5_667.tif,tif,4,20000,20000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=667&type=hd
670,data2d/specimen_5/Specimen_5_670.tif,tif,4,20000,20000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=670&type=hd
679,data2d/specimen_5/Specimen_5_679.tif,tif,4,20000,20000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=679&type=hd
682,data2d/specimen_5/Specimen_5_682.tif,tif,4,20000,20000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=682&type=hd
685,data2d/specimen_5/Specimen_5_685.tif,tif,1,80000,80000,https://dharani-fetal-brain-atlas.s3.us-west-2.amazonaws.com/data2d/specimen_5/Specimen_5_685.json,geojson,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=685
688,data2d/specimen_5/Specimen_5_688.tif,tif,4,20000,20000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=688&type=hd
691,data2d/specimen_5/Specimen_5_691.tif,tif,4,20000,20000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=691&type=hd
694,data2d/specimen_5/Specimen_5_694.tif,tif,4,20000,20000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=694&type=hd
697,data2d/specimen_5/Specimen_5_697.tif,tif,1,80000,80000,https://dharani-fetal-brain-atlas.s3.us-west-2.amazonaws.com/data2d/specimen_5/Specimen_5_697.json,geojson,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=697
703,data2d/specimen_5/Specimen_5_703.tif,tif,4,20000,20000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=703&type=hd
706,data2d/specimen_5/Specimen_5_706.tif,tif,4,20000,20000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=706&type=hd
709,data2d/specimen_5/Specimen_5_709.tif,tif,4,20000,20000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=709&type=hd
712,data2d/specimen_5/Specimen_5_712.tif,tif,1,80000,80000,https://dharani-fetal-brain-atlas.s3.us-west-2.amazonaws.com/data2d/specimen_5/Specimen_5_712.json,geojson,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=712
715,data2d/specimen_5/Specimen_5_715.tif,tif,4,20000,20000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=715&type=hd
718,data2d/specimen_5/Specimen_5_718.tif,tif,4,20000,20000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=718&type=hd
721,data2d/specimen_5/Specimen_5_721.tif,tif,4,20000,20000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=721&type=hd
724,data2d/specimen_5/Specimen_5_724.tif,tif,4,20000,20000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=724&type=hd
727,data2d/specimen_5/Specimen_5_727.tif,tif,4,20000,20000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=727&type=hd
730,data2d/specimen_5/Specimen_5_730.tif,tif,4,20000,20000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=730&type=hd
736,data2d/specimen_5/Specimen_5_736.tif,tif,4,20000,20000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=736&type=hd
739,data2d/specimen_5/Specimen_5_739.tif,tif,1,80000,80000,https://dharani-fetal-brain-atlas.s3.us-west-2.amazonaws.com/data2d/specimen_5/Specimen_5_739.json,geojson,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=739
742,data2d/specimen_5/Specimen_5_742.tif,tif,4,20000,20000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=742&type=hd
745,data2d/specimen_5/Specimen_5_745.tif,tif,4,20000,20000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=745&type=hd
751,data2d/specimen_5/Specimen_5_751.tif,tif,1,80000,80000,https://dharani-fetal-brain-atlas.s3.us-west-2.amazonaws.com/data2d/specimen_5/Specimen_5_751.json,geojson,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=751
754,data2d/specimen_5/Specimen_5_754.tif,tif,4,20000,20000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=754&type=hd
757,data2d/specimen_5/Specimen_5_757.tif,tif,4,20000,20000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=757&type=hd
760,data2d/specimen_5/Specimen_5_760.tif,tif,4,20000,20000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=760&type=hd
763,data2d/specimen_5/Specimen_5_763.tif,tif,4,20000,20000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=763&type=hd
766,data2d/specimen_5/Specimen_5_766.tif,tif,1,80000,80000,https://dharani-fetal-brain-atlas.s3.us-west-2.amazonaws.com/data2d/specimen_5/Specimen_5_766.json,geojson,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=766
769,data2d/specimen_5/Specimen_5_769.tif,tif,4,20000,20000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=769&type=hd
772,data2d/specimen_5/Specimen_5_772.tif,tif,4,20000,20000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=772&type=hd
775,data2d/specimen_5/Specimen_5_775.tif,tif,4,20000,20000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=775&type=hd
778,data2d/specimen_5/Specimen_5_778.tif,tif,4,20000,20000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=778&type=hd
781,data2d/specimen_5/Specimen_5_781.tif,tif,1,80000,80000,https://dharani-fetal-brain-atlas.s3.us-west-2.amazonaws.com/data2d/specimen_5/Specimen_5_781.json,geojson,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=781
784,data2d/specimen_5/Specimen_5_784.tif,tif,4,20000,20000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=784&type=hd
787,data2d/specimen_5/Specimen_5_787.tif,tif,4,20000,20000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=787&type=hd
790,data2d/specimen_5/Specimen_5_790.tif,tif,4,20000,20000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=790&type=hd
793,data2d/specimen_5/Specimen_5_793.tif,tif,4,20000,20000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=793&type=hd
796,data2d/specimen_5/Specimen_5_796.tif,tif,4,20000,20000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=796&type=hd
799,data2d/specimen_5/Specimen_5_799.tif,tif,4,20000,20000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=799&type=hd
802,data2d/specimen_5/Specimen_5_802.tif,tif,4,20000,20000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=802&type=hd
805,data2d/specimen_5/Specimen_5_805.tif,tif,1,80000,80000,https://dharani-fetal-brain-atlas.s3.us-west-2.amazonaws.com/data2d/specimen_5/Specimen_5_805.json,geojson,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=805
814,data2d/specimen_5/Specimen_5_814.tif,tif,4,20000,20000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=814&type=hd
820,data2d/specimen_5/Specimen_5_820.tif,tif,4,20000,20000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=820&type=hd
823,data2d/specimen_5/Specimen_5_823.tif,tif,1,80000,80000,https://dharani-fetal-brain-atlas.s3.us-west-2.amazonaws.com/data2d/specimen_5/Specimen_5_823.json,geojson,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=823
826,data2d/specimen_5/Specimen_5_826.tif,tif,4,20000,20000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=826&type=hd
829,data2d/specimen_5/Specimen_5_829.tif,tif,4,20000,20000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=829&type=hd
832,data2d/specimen_5/Specimen_5_832.tif,tif,4,20000,20000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=832&type=hd
835,data2d/specimen_5/Specimen_5_835.tif,tif,4,20000,20000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=835&type=hd
841,data2d/specimen_5/Specimen_5_841.tif,tif,4,20000,20000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=841&type=hd
847,data2d/specimen_5/Specimen_5_847.tif,tif,1,80000,80000,https://dharani-fetal-brain-atlas.s3.us-west-2.amazonaws.com/data2d/specimen_5/Specimen_5_847.json,geojson,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=847
850,data2d/specimen_5/Specimen_5_850.tif,tif,4,20000,20000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=850&type=hd
853,data2d/specimen_5/Specimen_5_853.tif,tif,4,20000,20000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=853&type=hd
859,data2d/specimen_5/Specimen_5_859.tif,tif,1,80000,80000,https://dharani-fetal-brain-atlas.s3.us-west-2.amazonaws.com/data2d/specimen_5/Specimen_5_859.json,geojson,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=859
862,data2d/specimen_5/Specimen_5_862.tif,tif,4,20000,20000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=862&type=hd
868,data2d/specimen_5/Specimen_5_868.tif,tif,4,20000,20000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=868&type=hd
871,data2d/specimen_5/Specimen_5_871.tif,tif,4,20000,20000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=871&type=hd
874,data2d/specimen_5/Specimen_5_874.tif,tif,1,80000,80000,https://dharani-fetal-brain-atlas.s3.us-west-2.amazonaws.com/data2d/specimen_5/Specimen_5_874.json,geojson,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=874
877,data2d/specimen_5/Specimen_5_877.tif,tif,1,80000,80000,https://dharani-fetal-brain-atlas.s3.us-west-2.amazonaws.com/data2d/specimen_5/Specimen_5_877.json,geojson,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=877
880,data2d/specimen_5/Specimen_5_880.tif,tif,4,20000,20000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=880&type=hd
883,data2d/specimen_5/Specimen_5_883.tif,tif,4,20000,20000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=883&type=hd
892,data2d/specimen_5/Specimen_5_892.tif,tif,4,20000,20000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=892&type=hd
895,data2d/specimen_5/Specimen_5_895.tif,tif,4,20000,20000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=895&type=hd
901,data2d/specimen_5/Specimen_5_901.tif,tif,4,20000,20000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=901&type=hd
904,data2d/specimen_5/Specimen_5_904.tif,tif,4,20000,20000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=904&type=hd
907,data2d/specimen_5/Specimen_5_907.tif,tif,4,20000,20000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=907&type=hd
910,data2d/specimen_5/Specimen_5_910.tif,tif,1,80000,80000,https://dharani-fetal-brain-atlas.s3.us-west-2.amazonaws.com/data2d/specimen_5/Specimen_5_910.json,geojson,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=910
913,data2d/specimen_5/Specimen_5_913.tif,tif,4,20000,20000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=913&type=hd
916,data2d/specimen_5/Specimen_5_916.tif,tif,4,20000,20000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=916&type=hd
919,data2d/specimen_5/Specimen_5_919.tif,tif,4,20000,20000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=919&type=hd
922,data2d/specimen_5/Specimen_5_922.tif,tif,4,20000,20000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=922&type=hd
934,data2d/specimen_5/Specimen_5_934.tif,tif,1,80000,80000,https://dharani-fetal-brain-atlas.s3.us-west-2.amazonaws.com/data2d/specimen_5/Specimen_5_934.json,geojson,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=934
937,data2d/specimen_5/Specimen_5_937.tif,tif,4,20000,20000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=937&type=hd
943,data2d/specimen_5/Specimen_5_943.tif,tif,4,20000,20000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=943&type=hd
949,data2d/specimen_5/Specimen_5_949.tif,tif,4,20000,20000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=949&type=hd
952,data2d/specimen_5/Specimen_5_952.tif,tif,4,20000,20000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=952&type=hd
955,data2d/specimen_5/Specimen_5_955.tif,tif,4,20000,20000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=955&type=hd
958,data2d/specimen_5/Specimen_5_958.tif,tif,1,80000,80000,https://dharani-fetal-brain-atlas.s3.us-west-2.amazonaws.com/data2d/specimen_5/Specimen_5_958.json,geojson,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=958
961,data2d/specimen_5/Specimen_5_961.tif,tif,4,20000,20000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=961&type=hd
964,data2d/specimen_5/Specimen_5_964.tif,tif,4,20000,20000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=964&type=hd
967,data2d/specimen_5/Specimen_5_967.tif,tif,4,20000,20000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=967&type=hd
970,data2d/specimen_5/Specimen_5_970.tif,tif,1,80000,80000,https://dharani-fetal-brain-atlas.s3.us-west-2.amazonaws.com/data2d/specimen_5/Specimen_5_970.json,geojson,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=970
973,data2d/specimen_5/Specimen_5_973.tif,tif,4,20000,20000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=973&type=hd
982,data2d/specimen_5/Specimen_5_982.tif,tif,4,20000,20000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=982&type=hd
985,data2d/specimen_5/Specimen_5_985.tif,tif,1,80000,80000,https://dharani-fetal-brain-atlas.s3.us-west-2.amazonaws.com/data2d/specimen_5/Specimen_5_985.json,geojson,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=985
988,data2d/specimen_5/Specimen_5_988.tif,tif,4,20000,20000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=988&type=hd
994,data2d/specimen_5/Specimen_5_994.tif,tif,4,20000,20000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=994&type=hd
997,data2d/specimen_5/Specimen_5_997.tif,tif,4,20000,20000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=997&type=hd
1003,data2d/specimen_5/Specimen_5_1003.tif,tif,4,20000,20000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=1003&type=hd
1006,data2d/specimen_5/Specimen_5_1006.tif,tif,1,80000,80000,https://dharani-fetal-brain-atlas.s3.us-west-2.amazonaws.com/data2d/specimen_5/Specimen_5_1006.json,geojson,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=1006
1009,data2d/specimen_5/Specimen_5_1009.tif,tif,4,20000,20000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=1009&type=hd
1012,data2d/specimen_5/Specimen_5_1012.tif,tif,4,20000,20000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=1012&type=hd
1018,data2d/specimen_5/Specimen_5_1018.tif,tif,4,20000,20000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=1018&type=hd
1021,data2d/specimen_5/Specimen_5_1021.tif,tif,4,20000,20000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=1021&type=hd
1024,data2d/specimen_5/Specimen_5_1024.tif,tif,4,20000,20000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=1024&type=hd
1027,data2d/specimen_5/Specimen_5_1027.tif,tif,4,20000,20000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=1027&type=hd
1030,data2d/specimen_5/Specimen_5_1030.tif,tif,1,80000,80000,https://dharani-fetal-brain-atlas.s3.us-west-2.amazonaws.com/data2d/specimen_5/Specimen_5_1030.json,geojson,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=1030
1033,data2d/specimen_5/Specimen_5_1033.tif,tif,4,20000,20000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=1033&type=hd
1036,data2d/specimen_5/Specimen_5_1036.tif,tif,4,20000,20000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=1036&type=hd
1039,data2d/specimen_5/Specimen_5_1039.tif,tif,4,20000,20000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=1039&type=hd
1042,data2d/specimen_5/Specimen_5_1042.tif,tif,4,20000,20000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=1042&type=hd
1045,data2d/specimen_5/Specimen_5_1045.tif,tif,4,20000,20000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=1045&type=hd
1048,data2d/specimen_5/Specimen_5_1048.tif,tif,1,80000,80000,https://dharani-fetal-brain-atlas.s3.us-west-2.amazonaws.com/data2d/specimen_5/Specimen_5_1048.json,geojson,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=1048
1051,data2d/specimen_5/Specimen_5_1051.tif,tif,4,20000,20000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=1051&type=hd
1054,data2d/specimen_5/Specimen_5_1054.tif,tif,4,20000,20000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=1054&type=hd
1066,data2d/specimen_5/Specimen_5_1066.tif,tif,1,80000,80000,https://dharani-fetal-brain-atlas.s3.us-west-2.amazonaws.com/data2d/specimen_5/Specimen_5_1066.json,geojson,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=1066
1069,data2d/specimen_5/Specimen_5_1069.tif,tif,4,20000,20000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=1069&type=hd
1072,data2d/specimen_5/Specimen_5_1072.tif,tif,4,20000,20000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=1072&type=hd
1075,data2d/specimen_5/Specimen_5_1075.tif,tif,4,20000,20000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=1075&type=hd
1078,data2d/specimen_5/Specimen_5_1078.tif,tif,1,80000,80000,https://dharani-fetal-brain-atlas.s3.us-west-2.amazonaws.com/data2d/specimen_5/Specimen_5_1078.json,geojson,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=1078
1081,data2d/specimen_5/Specimen_5_1081.tif,tif,4,20000,20000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=1081&type=hd
1084,data2d/specimen_5/Specimen_5_1084.tif,tif,1,80000,80000,https://dharani-fetal-brain-atlas.s3.us-west-2.amazonaws.com/data2d/specimen_5/Specimen_5_1084.json,geojson,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=1084
1087,data2d/specimen_5/Specimen_5_1087.tif,tif,4,20000,20000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=1087&type=hd
1090,data2d/specimen_5/Specimen_5_1090.tif,tif,1,80000,80000,https://dharani-fetal-brain-atlas.s3.us-west-2.amazonaws.com/data2d/specimen_5/Specimen_5_1090.json,geojson,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=1090
1096,data2d/specimen_5/Specimen_5_1096.tif,tif,4,20000,20000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=1096&type=hd
1099,data2d/specimen_5/Specimen_5_1099.tif,tif,4,20000,20000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=1099&type=hd
1102,data2d/specimen_5/Specimen_5_1102.tif,tif,1,80000,80000,https://dharani-fetal-brain-atlas.s3.us-west-2.amazonaws.com/data2d/specimen_5/Specimen_5_1102.json,geojson,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=1102
1105,data2d/specimen_5/Specimen_5_1105.tif,tif,4,20000,20000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=1105&type=hd
1108,data2d/specimen_5/Specimen_5_1108.tif,tif,4,20000,20000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=1108&type=hd
1111,data2d/specimen_5/Specimen_5_1111.tif,tif,4,20000,20000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=1111&type=hd
1117,data2d/specimen_5/Specimen_5_1117.tif,tif,1,80000,80000,https://dharani-fetal-brain-atlas.s3.us-west-2.amazonaws.com/data2d/specimen_5/Specimen_5_1117.json,geojson,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=1117
1120,data2d/specimen_5/Specimen_5_1120.tif,tif,4,20000,20000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=1120&type=hd
1129,data2d/specimen_5/Specimen_5_1129.tif,tif,1,80000,80000,https://dharani-fetal-brain-atlas.s3.us-west-2.amazonaws.com/data2d/specimen_5/Specimen_5_1129.json,geojson,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=1129
1135,data2d/specimen_5/Specimen_5_1135.tif,tif,4,20000,20000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=1135&type=hd
1138,data2d/specimen_5/Specimen_5_1138.tif,tif,1,80000,80000,https://dharani-fetal-brain-atlas.s3.us-west-2.amazonaws.com/data2d/specimen_5/Specimen_5_1138.json,geojson,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=1138
1147,data2d/specimen_5/Specimen_5_1147.tif,tif,1,80000,80000,https://dharani-fetal-brain-atlas.s3.us-west-2.amazonaws.com/data2d/specimen_5/Specimen_5_1147.json,geojson,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=1147
1153,data2d/specimen_5/Specimen_5_1153.tif,tif,4,20000,20000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=1153&type=hd
1165,data2d/specimen_5/Specimen_5_1165.tif,tif,4,20000,20000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=1165&type=hd
