section_number, image_url, image_format, image_resolution_mpp, image_width, image_height, atlas_url, atlas_format, viewer_url
499,data2d/specimen_2/Specimen_2_499.tif,tif,1,64000,64000,https://dharani-fetal-brain-atlas.s3.us-west-2.amazonaws.com/data2d/specimen_2/Specimen_2_499.json,geojson,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=1&region=-1&section=499
502,data2d/specimen_2/Specimen_2_502.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=1&region=-1&section=502&type=hd
505,data2d/specimen_2/Specimen_2_505.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=1&region=-1&section=505&type=hd
508,data2d/specimen_2/Specimen_2_508.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=1&region=-1&section=508&type=hd
511,data2d/specimen_2/Specimen_2_511.tif,tif,1,64000,64000,https://dharani-fetal-brain-atlas.s3.us-west-2.amazonaws.com/data2d/specimen_2/Specimen_2_511.json,geojson,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=1&region=-1&section=511
514,data2d/specimen_2/Specimen_2_514.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=1&region=-1&section=514&type=hd
520,data2d/specimen_2/Specimen_2_520.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=1&region=-1&section=520&type=hd
523,data2d/specimen_2/Specimen_2_523.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=1&region=-1&section=523&type=hd
526,data2d/specimen_2/Specimen_2_526.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=1&region=-1&section=526&type=hd
529,data2d/specimen_2/Specimen_2_529.tif,tif,1,64000,64000,https://dharani-fetal-brain-atlas.s3.us-west-2.amazonaws.com/data2d/specimen_2/Specimen_2_529.json,geojson,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=1&region=-1&section=529
532,data2d/specimen_2/Specimen_2_532.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=1&region=-1&section=532&type=hd
535,data2d/specimen_2/Specimen_2_535.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=1&region=-1&section=535&type=hd
538,data2d/specimen_2/Specimen_2_538.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=1&region=-1&section=538&type=hd
541,data2d/specimen_2/Specimen_2_541.tif,tif,1,64000,64000,https://dharani-fetal-brain-atlas.s3.us-west-2.amazonaws.com/data2d/specimen_2/Specimen_2_541.json,geojson,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=1&region=-1&section=541
544,data2d/specimen_2/Specimen_2_544.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=1&region=-1&section=544&type=hd
547,data2d/specimen_2/Specimen_2_547.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=1&region=-1&section=547&type=hd
553,data2d/specimen_2/Specimen_2_553.tif,tif,1,64000,64000,https://dharani-fetal-brain-atlas.s3.us-west-2.amazonaws.com/data2d/specimen_2/Specimen_2_553.json,geojson,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=1&region=-1&section=553
556,data2d/specimen_2/Specimen_2_556.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=1&region=-1&section=556&type=hd
559,data2d/specimen_2/Specimen_2_559.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=1&region=-1&section=559&type=hd
562,data2d/specimen_2/Specimen_2_562.tif,tif,1,64000,64000,https://dharani-fetal-brain-atlas.s3.us-west-2.amazonaws.com/data2d/specimen_2/Specimen_2_562.json,geojson,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=1&region=-1&section=562
568,data2d/specimen_2/Specimen_2_568.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=1&region=-1&section=568&type=hd
571,data2d/specimen_2/Specimen_2_571.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=1&region=-1&section=571&type=hd
574,data2d/specimen_2/Specimen_2_574.tif,tif,1,64000,64000,https://dharani-fetal-brain-atlas.s3.us-west-2.amazonaws.com/data2d/specimen_2/Specimen_2_574.json,geojson,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=1&region=-1&section=574
577,data2d/specimen_2/Specimen_2_577.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=1&region=-1&section=577&type=hd
589,data2d/specimen_2/Specimen_2_589.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=1&region=-1&section=589&type=hd
592,data2d/specimen_2/Specimen_2_592.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=1&region=-1&section=592&type=hd
595,data2d/specimen_2/Specimen_2_595.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=1&region=-1&section=595&type=hd
598,data2d/specimen_2/Specimen_2_598.tif,tif,1,64000,64000,https://dharani-fetal-brain-atlas.s3.us-west-2.amazonaws.com/data2d/specimen_2/Specimen_2_598.json,geojson,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=1&region=-1&section=598
601,data2d/specimen_2/Specimen_2_601.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=1&region=-1&section=601&type=hd
604,data2d/specimen_2/Specimen_2_604.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=1&region=-1&section=604&type=hd
607,data2d/specimen_2/Specimen_2_607.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=1&region=-1&section=607&type=hd
610,data2d/specimen_2/Specimen_2_610.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=1&region=-1&section=610&type=hd
613,data2d/specimen_2/Specimen_2_613.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=1&region=-1&section=613&type=hd
616,data2d/specimen_2/Specimen_2_616.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=1&region=-1&section=616&type=hd
619,data2d/specimen_2/Specimen_2_619.tif,tif,1,64000,64000,https://dharani-fetal-brain-atlas.s3.us-west-2.amazonaws.com/data2d/specimen_2/Specimen_2_619.json,geojson,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=1&region=-1&section=619
622,data2d/specimen_2/Specimen_2_622.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=1&region=-1&section=622&type=hd
625,data2d/specimen_2/Specimen_2_625.tif,tif,1,64000,64000,https://dharani-fetal-brain-atlas.s3.us-west-2.amazonaws.com/data2d/specimen_2/Specimen_2_625.json,geojson,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=1&region=-1&section=625
628,data2d/specimen_2/Specimen_2_628.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=1&region=-1&section=628&type=hd
631,data2d/specimen_2/Specimen_2_631.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=1&region=-1&section=631&type=hd
634,data2d/specimen_2/Specimen_2_634.tif,tif,1,64000,64000,https://dharani-fetal-brain-atlas.s3.us-west-2.amazonaws.com/data2d/specimen_2/Specimen_2_634.json,geojson,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=1&region=-1&section=634
637,data2d/specimen_2/Specimen_2_637.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=1&region=-1&section=637&type=hd
646,data2d/specimen_2/Specimen_2_646.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=1&region=-1&section=646&type=hd
649,data2d/specimen_2/Specimen_2_649.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=1&region=-1&section=649&type=hd
652,data2d/specimen_2/Specimen_2_652.tif,tif,1,64000,64000,https://dharani-fetal-brain-atlas.s3.us-west-2.amazonaws.com/data2d/specimen_2/Specimen_2_652.json,geojson,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=1&region=-1&section=652
655,data2d/specimen_2/Specimen_2_655.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=1&region=-1&section=655&type=hd
658,data2d/specimen_2/Specimen_2_658.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=1&region=-1&section=658&type=hd
661,data2d/specimen_2/Specimen_2_661.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=1&region=-1&section=661&type=hd
664,data2d/specimen_2/Specimen_2_664.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=1&region=-1&section=664&type=hd
667,data2d/specimen_2/Specimen_2_667.tif,tif,1,64000,64000,https://dharani-fetal-brain-atlas.s3.us-west-2.amazonaws.com/data2d/specimen_2/Specimen_2_667.json,geojson,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=1&region=-1&section=667
670,data2d/specimen_2/Specimen_2_670.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=1&region=-1&section=670&type=hd
673,data2d/specimen_2/Specimen_2_673.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=1&region=-1&section=673&type=hd
676,data2d/specimen_2/Specimen_2_676.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=1&region=-1&section=676&type=hd
679,data2d/specimen_2/Specimen_2_679.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=1&region=-1&section=679&type=hd
682,data2d/specimen_2/Specimen_2_682.tif,tif,1,64000,64000,https://dharani-fetal-brain-atlas.s3.us-west-2.amazonaws.com/data2d/specimen_2/Specimen_2_682.json,geojson,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=1&region=-1&section=682
685,data2d/specimen_2/Specimen_2_685.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=1&region=-1&section=685&type=hd
688,data2d/specimen_2/Specimen_2_688.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=1&region=-1&section=688&type=hd
691,data2d/specimen_2/Specimen_2_691.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=1&region=-1&section=691&type=hd
694,data2d/specimen_2/Specimen_2_694.tif,tif,1,64000,64000,https://dharani-fetal-brain-atlas.s3.us-west-2.amazonaws.com/data2d/specimen_2/Specimen_2_694.json,geojson,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=1&region=-1&section=694
697,data2d/specimen_2/Specimen_2_697.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=1&region=-1&section=697&type=hd
700,data2d/specimen_2/Specimen_2_700.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=1&region=-1&section=700&type=hd
703,data2d/specimen_2/Specimen_2_703.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=1&region=-1&section=703&type=hd
706,data2d/specimen_2/Specimen_2_706.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=1&region=-1&section=706&type=hd
709,data2d/specimen_2/Specimen_2_709.tif,tif,1,64000,64000,https://dharani-fetal-brain-atlas.s3.us-west-2.amazonaws.com/data2d/specimen_2/Specimen_2_709.json,geojson,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=1&region=-1&section=709
712,data2d/specimen_2/Specimen_2_712.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=1&region=-1&section=712&type=hd
715,data2d/specimen_2/Specimen_2_715.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=1&region=-1&section=715&type=hd
718,data2d/specimen_2/Specimen_2_718.tif,tif,1,64000,64000,https://dharani-fetal-brain-atlas.s3.us-west-2.amazonaws.com/data2d/specimen_2/Specimen_2_718.json,geojson,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=1&region=-1&section=718
721,data2d/specimen_2/Specimen_2_721.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=1&region=-1&section=721&type=hd
724,data2d/specimen_2/Specimen_2_724.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=1&region=-1&section=724&type=hd
727,data2d/specimen_2/Specimen_2_727.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=1&region=-1&section=727&type=hd
730,data2d/specimen_2/Specimen_2_730.tif,tif,1,64000,64000,https://dharani-fetal-brain-atlas.s3.us-west-2.amazonaws.com/data2d/specimen_2/Specimen_2_730.json,geojson,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=1&region=-1&section=730
733,data2d/specimen_2/Specimen_2_733.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=1&region=-1&section=733&type=hd
736,data2d/specimen_2/Specimen_2_736.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=1&region=-1&section=736&type=hd
739,data2d/specimen_2/Specimen_2_739.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=1&region=-1&section=739&type=hd
742,data2d/specimen_2/Specimen_2_742.tif,tif,1,64000,64000,https://dharani-fetal-brain-atlas.s3.us-west-2.amazonaws.com/data2d/specimen_2/Specimen_2_742.json,geojson,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=1&region=-1&section=742
745,data2d/specimen_2/Specimen_2_745.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=1&region=-1&section=745&type=hd
748,data2d/specimen_2/Specimen_2_748.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=1&region=-1&section=748&type=hd
751,data2d/specimen_2/Specimen_2_751.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=1&region=-1&section=751&type=hd
754,data2d/specimen_2/Specimen_2_754.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=1&region=-1&section=754&type=hd
757,data2d/specimen_2/Specimen_2_757.tif,tif,1,64000,64000,https://dharani-fetal-brain-atlas.s3.us-west-2.amazonaws.com/data2d/specimen_2/Specimen_2_757.json,geojson,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=1&region=-1&section=757
760,data2d/specimen_2/Specimen_2_760.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=1&region=-1&section=760&type=hd
763,data2d/specimen_2/Specimen_2_763.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=1&region=-1&section=763&type=hd
766,data2d/specimen_2/Specimen_2_766.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=1&region=-1&section=766&type=hd
769,data2d/specimen_2/Specimen_2_769.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=1&region=-1&section=769&type=hd
772,data2d/specimen_2/Specimen_2_772.tif,tif,1,64000,64000,https://dharani-fetal-brain-atlas.s3.us-west-2.amazonaws.com/data2d/specimen_2/Specimen_2_772.json,geojson,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=1&region=-1&section=772
775,data2d/specimen_2/Specimen_2_775.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=1&region=-1&section=775&type=hd
778,data2d/specimen_2/Specimen_2_778.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=1&region=-1&section=778&type=hd
781,data2d/specimen_2/Specimen_2_781.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=1&region=-1&section=781&type=hd
784,data2d/specimen_2/Specimen_2_784.tif,tif,1,64000,64000,https://dharani-fetal-brain-atlas.s3.us-west-2.amazonaws.com/data2d/specimen_2/Specimen_2_784.json,geojson,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=1&region=-1&section=784
787,data2d/specimen_2/Specimen_2_787.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=1&region=-1&section=787&type=hd
790,data2d/specimen_2/Specimen_2_790.tif,tif,1,64000,64000,https://dharani-fetal-brain-atlas.s3.us-west-2.amazonaws.com/data2d/specimen_2/Specimen_2_790.json,geojson,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=1&region=-1&section=790
793,data2d/specimen_2/Specimen_2_793.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=1&region=-1&section=793&type=hd
796,data2d/specimen_2/Specimen_2_796.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=1&region=-1&section=796&type=hd
799,data2d/specimen_2/Specimen_2_799.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=1&region=-1&section=799&type=hd
802,data2d/specimen_2/Specimen_2_802.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=1&region=-1&section=802&type=hd
805,data2d/specimen_2/Specimen_2_805.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=1&region=-1&section=805&type=hd
808,data2d/specimen_2/Specimen_2_808.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=1&region=-1&section=808&type=hd
811,data2d/specimen_2/Specimen_2_811.tif,tif,1,64000,64000,https://dharani-fetal-brain-atlas.s3.us-west-2.amazonaws.com/data2d/specimen_2/Specimen_2_811.json,geojson,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=1&region=-1&section=811
814,data2d/specimen_2/Specimen_2_814.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=1&region=-1&section=814&type=hd
817,data2d/specimen_2/Specimen_2_817.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=1&region=-1&section=817&type=hd
820,data2d/specimen_2/Specimen_2_820.tif,tif,1,64000,64000,https://dharani-fetal-brain-atlas.s3.us-west-2.amazonaws.com/data2d/specimen_2/Specimen_2_820.json,geojson,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=1&region=-1&section=820
823,data2d/specimen_2/Specimen_2_823.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=1&region=-1&section=823&type=hd
826,data2d/specimen_2/Specimen_2_826.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=1&region=-1&section=826&type=hd
829,data2d/specimen_2/Specimen_2_829.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=1&region=-1&section=829&type=hd
832,data2d/specimen_2/Specimen_2_832.tif,tif,1,64000,64000,https://dharani-fetal-brain-atlas.s3.us-west-2.amazonaws.com/data2d/specimen_2/Specimen_2_832.json,geojson,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=1&region=-1&section=832
835,data2d/specimen_2/Specimen_2_835.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=1&region=-1&section=835&type=hd
841,data2d/specimen_2/Specimen_2_841.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=1&region=-1&section=841&type=hd
844,data2d/specimen_2/Specimen_2_844.tif,tif,1,64000,64000,https://dharani-fetal-brain-atlas.s3.us-west-2.amazonaws.com/data2d/specimen_2/Specimen_2_844.json,geojson,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=1&region=-1&section=844
847,data2d/specimen_2/Specimen_2_847.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=1&region=-1&section=847&type=hd
850,data2d/specimen_2/Specimen_2_850.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=1&region=-1&section=850&type=hd
853,data2d/specimen_2/Specimen_2_853.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=1&region=-1&section=853&type=hd
856,data2d/specimen_2/Specimen_2_856.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=1&region=-1&section=856&type=hd
859,data2d/specimen_2/Specimen_2_859.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=1&region=-1&section=859&type=hd
862,data2d/specimen_2/Specimen_2_862.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=1&region=-1&section=862&type=hd
865,data2d/specimen_2/Specimen_2_865.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=1&region=-1&section=865&type=hd
868,data2d/specimen_2/Specimen_2_868.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=1&region=-1&section=868&type=hd
871,data2d/specimen_2/Specimen_2_871.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=1&region=-1&section=871&type=hd
874,data2d/specimen_2/Specimen_2_874.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=1&region=-1&section=874&type=hd
877,data2d/specimen_2/Specimen_2_877.tif,tif,1,64000,64000,https://dharani-fetal-brain-atlas.s3.us-west-2.amazonaws.com/data2d/specimen_2/Specimen_2_877.json,geojson,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=1&region=-1&section=877
880,data2d/specimen_2/Specimen_2_880.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=1&region=-1&section=880&type=hd
883,data2d/specimen_2/Specimen_2_883.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=1&region=-1&section=883&type=hd
886,data2d/specimen_2/Specimen_2_886.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=1&region=-1&section=886&type=hd
889,data2d/specimen_2/Specimen_2_889.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=1&region=-1&section=889&type=hd
892,data2d/specimen_2/Specimen_2_892.tif,tif,1,64000,64000,https://dharani-fetal-brain-atlas.s3.us-west-2.amazonaws.com/data2d/specimen_2/Specimen_2_892.json,geojson,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=1&region=-1&section=892
895,data2d/specimen_2/Specimen_2_895.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=1&region=-1&section=895&type=hd
898,data2d/specimen_2/Specimen_2_898.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=1&region=-1&section=898&type=hd
901,data2d/specimen_2/Specimen_2_901.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=1&region=-1&section=901&type=hd
904,data2d/specimen_2/Specimen_2_904.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=1&region=-1&section=904&type=hd
907,data2d/specimen_2/Specimen_2_907.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=1&region=-1&section=907&type=hd
910,data2d/specimen_2/Specimen_2_910.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=1&region=-1&section=910&type=hd
913,data2d/specimen_2/Specimen_2_913.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=1&region=-1&section=913&type=hd
916,data2d/specimen_2/Specimen_2_916.tif,tif,1,64000,64000,https://dharani-fetal-brain-atlas.s3.us-west-2.amazonaws.com/data2d/specimen_2/Specimen_2_916.json,geojson,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=1&region=-1&section=916
919,data2d/specimen_2/Specimen_2_919.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=1&region=-1&section=919&type=hd
922,data2d/specimen_2/Specimen_2_922.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=1&region=-1&section=922&type=hd
925,data2d/specimen_2/Specimen_2_925.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=1&region=-1&section=925&type=hd
928,data2d/specimen_2/Specimen_2_928.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=1&region=-1&section=928&type=hd
931,data2d/specimen_2/Specimen_2_931.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=1&region=-1&section=931&type=hd
934,data2d/specimen_2/Specimen_2_934.tif,tif,1,64000,64000,https://dharani-fetal-brain-atlas.s3.us-west-2.amazonaws.com/data2d/specimen_2/Specimen_2_934.json,geojson,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=1&region=-1&section=934
937,data2d/specimen_2/Specimen_2_937.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=1&region=-1&section=937&type=hd
940,data2d/specimen_2/Specimen_2_940.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=1&region=-1&section=940&type=hd
943,data2d/specimen_2/Specimen_2_943.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=1&region=-1&section=943&type=hd
946,data2d/specimen_2/Specimen_2_946.tif,tif,1,64000,64000,https://dharani-fetal-brain-atlas.s3.us-west-2.amazonaws.com/data2d/specimen_2/Specimen_2_946.json,geojson,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=1&region=-1&section=946
949,data2d/specimen_2/Specimen_2_949.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=1&region=-1&section=949&type=hd
952,data2d/specimen_2/Specimen_2_952.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=1&region=-1&section=952&type=hd
955,data2d/specimen_2/Specimen_2_955.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=1&region=-1&section=955&type=hd
961,data2d/specimen_2/Specimen_2_961.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=1&region=-1&section=961&type=hd
